entry_dt,exit_dt,days,symbol,size,entry_price,exit_price,pnl,cost,cost_risk_adjusted
2018-08-13 16:00:00,2018-08-14 16:00:00,2,PRPLW,3976,0.25,0.2475,-9.940000000000008,49.699999999999996,0.38460675132753913
2018-08-13 16:00:00,2018-08-14 16:00:00,2,RDFN,66,18.29,17.622,-44.08799999999995,1.01,0.008507947644377782
2018-08-13 16:00:00,2018-08-14 16:00:00,2,GEMP,190,1.65,1.5147,-25.706999999999994,2.5650000000000004,0.021260695452555337
2018-08-14 16:00:00,2018-08-20 16:00:00,5,BYFC,758,1.48,1.6,90.96000000000008,10.233,0.03133719221785154
2018-08-14 16:00:00,2018-08-17 16:00:00,4,DY,19,73.49,74.45,18.24000000000015,0.54,0.0018088688453881093
2018-08-14 16:00:00,2018-08-15 16:00:00,2,DTRM,770,0.8737,0.8648640000000001,-6.803719999999966,10.395,0.08454792830211261
2018-08-14 16:00:00,2018-08-17 16:00:00,4,BEDU,128,12.0,12.71,90.88000000000011,1.728,0.0051557301814129245
2018-08-14 16:00:00,2018-08-17 16:00:00,4,HGT,2299,0.4804,0.43,-115.86959999999999,31.036500000000004,0.08454924853258407
2018-08-14 16:00:00,2018-08-15 16:00:00,2,TSG,54,28.5,27.447750000000003,-56.82149999999985,0.89,0.00649657587336787
2018-08-14 16:00:00,2018-08-15 16:00:00,2,AG,268,5.52,5.445,-20.09999999999981,3.6180000000000003,0.02931680161098788
2018-08-14 16:00:00,2018-08-15 16:00:00,2,PFIE,426,2.5,2.4354,-27.519599999999997,5.7509999999999994,0.04420015043459436
2018-08-14 16:00:00,2018-08-16 16:00:00,3,XOMA,65,18.55,16.85,-110.49999999999996,1.0,0.004053698192108142
2018-08-15 16:00:00,2018-08-17 16:00:00,3,XNET,140,8.54,8.38,-22.39999999999977,1.8900000000000001,0.008325110574161482
2018-08-15 16:00:00,2018-08-17 16:00:00,3,YY,17,73.5,72.01,-25.329999999999913,0.52,0.0027879564148551015
2018-08-15 16:00:00,2018-08-22 16:00:00,6,CASA,100,12.08,13.08,99.99999999999999,1.35,0.0026586662031748195
2018-08-15 16:00:00,2018-08-16 16:00:00,2,PRPLW,3877,0.2499,0.2277,-86.06939999999999,48.458623,0.38246642888054644
2018-08-15 16:00:00,2018-08-16 16:00:00,2,MRIN,340,4.0,3.8609999999999998,-47.260000000000076,4.59,0.03464818996193043
2018-08-15 16:00:00,2018-08-17 16:00:00,3,VIPS,197,7.12,7.1,-3.940000000000091,2.6595,0.013909349751715008
